;Date;Price;Open;High;Low;Vol.;Change %
44;Jun 03, 2019;300500;300000;302000;293000;55.47K;0.17%
45;May 31, 2019;300000;284000;300000;281500;145.05K;5.82%
46;May 30, 2019;283500;289500;291500;281000;119.44K;-2.07%
47;May 29, 2019;289500;296000;297500;288500;81.69K;-1.53%
48;May 28, 2019;294000;290000;296500;289000;131.68K;1.03%
49;May 27, 2019;291000;298000;298500;285500;95.46K;-1.36%
50;May 24, 2019;295000;296000;298500;292000;100.39K;-1.34%
51;May 23, 2019;299000;300000;305500;296000;114.26K;-1.64%
52;May 22, 2019;304000;295500;307000;295500;102.43K;3.40%
53;May 21, 2019;294000;293000;299000;292500;68.47K;0.17%
54;May 20, 2019;293500;305000;306500;293500;100.47K;-3.29%
55;May 17, 2019;303500;301500;310000;301500;66.24K;1.34%
56;May 16, 2019;299500;306500;308500;299000;99.18K;-3.39%
57;May 15, 2019;310000;309500;318500;305000;156.82K;1.14%
58;May 14, 2019;306500;289000;324500;289000;407.69K;7.54%
59;May 13, 2019;285000;293000;294000;281000;179.61K;-4.36%
60;May 10, 2019;298000;298500;304000;296500;141.34K;-0.50%
61;May 09, 2019;299500;296000;307500;294000;216.40K;0.50%
62;May 08, 2019;298000;306500;310000;297000;536.73K;-7.74%
63;May 07, 2019;323000;323500;330000;321000;138.12K;-3.29%
64;May 03, 2019;334000;338500;341000;333500;68.91K;-0.89%
65;May 02, 2019;337000;339000;343000;336000;93.87K;-0.88%
66;Apr 30, 2019;340000;341000;345500;339000;108.43K;-2.16%
67;Apr 29, 2019;347500;343500;347500;338500;102.72K;0.58%
68;Apr 26, 2019;345500;333000;349500;328500;203.70K;2.07%
69;Apr 25, 2019;338500;350000;357000;336000;318.84K;-6.49%
70;Apr 24, 2019;362000;371000;376000;361000;82.89K;-2.29%
71;Apr 23, 2019;370500;376000;377500;368500;84.75K;-1.46%
72;Apr 22, 2019;376000;372000;379500;371500;91.12K;1.48%
73;Apr 19, 2019;370500;362000;373500;359000;112.41K;2.92%
74;Apr 18, 2019;360000;367000;367500;359000;95.52K;-2.44%
75;Apr 17, 2019;369000;367000;371000;366500;71.79K;0.68%
76;Apr 16, 2019;366500;367500;369000;365000;92.01K;-0.27%
77;Apr 15, 2019;367500;364500;369500;362500;84.73K;0.55%
78;Apr 12, 2019;365500;364000;368000;363000;67.16K;0.14%
79;Apr 11, 2019;365000;364000;365000;360000;94.83K;0.41%
80;Apr 10, 2019;363500;357500;365000;356500;148.46K;1.96%
81;Apr 09, 2019;356500;347000;357000;347000;125.01K;3.18%
82;Apr 08, 2019;345500;344500;346500;340500;60.14K;0.44%
83;Apr 05, 2019;344000;345000;350500;341500;66.20K;-0.43%
84;Apr 04, 2019;345500;351000;352000;345000;73.93K;-1.57%
85;Apr 03, 2019;351000;349000;355000;342000;134.13K;0.57%
86;Apr 02, 2019;349000;329500;350500;329000;238.94K;6.56%
87;Apr 01, 2019;327500;318500;328500;317000;97.56K;2.50%
88;Mar 29, 2019;319500;320000;324500;317000;121.19K;-0.16%
89;Mar 28, 2019;320000;320500;322000;313000;183.26K;-1.39%
90;Mar 27, 2019;324500;336000;339000;323000;162.43K;-3.42%
91;Mar 26, 2019;336000;337000;339500;336000;70.66K;0.00%
92;Mar 25, 2019;336000;336000;341000;335500;68.40K;-0.74%
93;Mar 22, 2019;338500;340500;341000;328000;300.96K;-2.87%
94;Mar 21, 2019;348500;347500;351500;345500;64.55K;-0.85%
95;Mar 20, 2019;351500;349500;353500;346000;56.97K;0.43%
96;Mar 19, 2019;350000;340000;351500;340000;128.97K;3.09%
97;Mar 18, 2019;339500;338000;345000;336000;144.03K;-0.44%
98;Mar 15, 2019;341000;346000;346500;336000;341.67K;-4.21%
99;Mar 14, 2019;356000;367500;367500;355500;201.89K;-3.00%
100;Mar 13, 2019;367000;368500;372000;366500;74.62K;-0.81%
101;Mar 12, 2019;370000;368000;372000;366500;75.50K;0.68%
102;Mar 11, 2019;367500;370500;372000;365500;81.50K;-1.61%
103;Mar 08, 2019;373500;375000;378500;373000;50.31K;-0.40%
104;Mar 07, 2019;375000;379500;381000;374000;66.74K;-0.79%
105;Mar 06, 2019;378000;382500;382500;376000;73.09K;-1.05%
106;Mar 05, 2019;382000;377000;384500;377000;164.72K;1.46%
107;Mar 04, 2019;376500;377000;379500;376500;75.57K;0.13%
108;Feb 28, 2019;376000;374500;376500;372000;184.86K;1.08%
109;Feb 27, 2019;372000;368000;373500;368000;59.54K;0.81%
110;Feb 26, 2019;369000;370500;374000;368500;109.88K;-0.27%
111;Feb 25, 2019;370000;376000;376000;368000;149.15K;-1.73%
112;Feb 22, 2019;376500;378500;380500;376000;97.91K;-1.18%
113;Feb 21, 2019;381000;388000;388000;380500;103.11K;-1.80%
114;Feb 20, 2019;388000;387000;388000;384500;120.32K;0.91%
115;Feb 19, 2019;384500;380500;386500;378500;108.68K;1.45%
116;Feb 18, 2019;379000;380500;380500;378000;64.70K;-0.26%
117;Feb 17, 2019;380000;380000;380000;380000;-;0.00%
118;Feb 15, 2019;380000;380500;381000;378000;69.15K;-0.52%
119;Feb 14, 2019;382000;378000;382000;375000;106.84K;0.66%
120;Feb 13, 2019;379500;379500;382000;377500;80.28K;0.66%
121;Feb 12, 2019;377000;379500;381000;376500;76.35K;-0.40%
122;Feb 11, 2019;378500;382000;385500;378500;102.43K;0.00%
123;Feb 10, 2019;378500;378500;378500;378500;-;0.00%
124;Feb 08, 2019;378500;379000;382000;378000;110.31K;0.00%
125;Feb 07, 2019;378500;388000;388000;377500;238.42K;-2.57%
126;Feb 06, 2019;388500;388500;388500;388500;-;0.00%
127;Feb 01, 2019;388500;397500;400000;386000;262.94K;-2.63%
128;Jan 31, 2019;399000;392500;400000;392000;158.43K;2.84%
129;Jan 30, 2019;388000;392500;392500;385000;180.72K;-1.02%
130;Jan 29, 2019;392000;399500;401000;388500;197.36K;-2.49%
131;Jan 28, 2019;402000;403000;408000;400000;120.46K;-0.25%
132;Jan 27, 2019;403000;403000;403000;403000;-;0.00%
133;Jan 25, 2019;403000;399500;404000;399500;87.92K;0.37%
134;Jan 24, 2019;401500;398000;402000;397500;84.15K;0.63%
135;Jan 23, 2019;399000;405000;405500;396000;121.42K;-1.24%
136;Jan 22, 2019;404000;397500;407000;394000;184.77K;1.76%
137;Jan 21, 2019;397000;405500;410000;396500;131.85K;-0.75%
138;Jan 20, 2019;400000;400000;400000;400000;-;0.00%
139;Jan 18, 2019;400000;387500;400000;382500;129.15K;3.63%
140;Jan 17, 2019;386000;399000;399500;384500;163.69K;-3.26%
141;Jan 16, 2019;399000;405000;406500;398000;111.04K;-1.24%
142;Jan 15, 2019;404000;401000;408000;401000;126.12K;0.25%
143;Jan 14, 2019;403000;397000;407500;397000;186.38K;1.90%
144;Jan 13, 2019;395500;395500;395500;395500;-;0.00%
145;Jan 11, 2019;395500;390500;395500;388000;108.32K;1.93%
146;Jan 10, 2019;388000;388500;391000;386500;87.57K;0.26%
147;Jan 09, 2019;387000;388500;389500;381500;87.56K;0.26%
148;Jan 08, 2019;386000;384000;389000;379500;94.29K;-0.52%
