;Date;Price;Open;High;Low;Vol.;Change %
100;Mar 19, 2019;203000;201500;205000;201500;278.04K;1.00%
101;Mar 18, 2019;201000;202500;204500;201000;357.93K;-0.99%
102;Mar 15, 2019;203000;205000;205000;201000;515.27K;-1.46%
103;Mar 14, 2019;206000;209500;209500;202000;697.55K;-0.72%
104;Mar 13, 2019;207500;209000;210000;207000;275.57K;-0.72%
105;Mar 12, 2019;209000;206000;209500;205500;401.23K;1.95%
106;Mar 11, 2019;205000;205500;206500;202500;295.02K;-0.49%
107;Mar 08, 2019;206000;206000;209000;205500;320.96K;-0.48%
108;Mar 07, 2019;207000;209500;211000;205000;393.78K;-1.90%
109;Mar 06, 2019;211000;212000;212500;208500;434.53K;0.48%
110;Mar 05, 2019;210000;207500;212000;206500;606.29K;1.20%
111;Mar 04, 2019;207500;207000;209500;205500;440.49K;1.47%
112;Feb 28, 2019;204500;203000;208000;203000;684.31K;0.99%
113;Feb 27, 2019;202500;204000;204500;202000;365.20K;-0.98%
114;Feb 26, 2019;204500;205500;208000;203000;603.99K;0.25%
115;Feb 25, 2019;204000;202000;208000;200000;889.91K;-1.45%
116;Feb 22, 2019;207000;207500;209500;206000;292.14K;-0.24%
117;Feb 21, 2019;207500;213000;213500;207500;676.06K;-2.81%
118;Feb 20, 2019;213500;216000;216500;213500;305.80K;-0.70%
119;Feb 19, 2019;215000;213000;217000;211500;428.57K;1.42%
120;Feb 18, 2019;212000;211500;213500;210500;300.91K;1.19%
121;Feb 17, 2019;209500;209500;209500;209500;-;0.00%
122;Feb 15, 2019;209500;209000;212500;208500;328.29K;-0.24%
123;Feb 14, 2019;210000;212000;213000;206500;573.41K;-0.94%
124;Feb 13, 2019;212000;213500;214500;211000;405.78K;-0.24%
125;Feb 12, 2019;212500;215500;216000;211000;447.16K;-1.39%
126;Feb 11, 2019;215500;217500;218500;215000;300.76K;0.23%
127;Feb 10, 2019;215000;215000;215000;215000;-;0.00%
128;Feb 08, 2019;215000;213500;219000;212500;381.08K;0.47%
129;Feb 07, 2019;214000;215500;216500;210000;429.73K;-0.23%
130;Feb 06, 2019;214500;214500;214500;214500;-;0.00%
131;Feb 01, 2019;214500;221000;221500;214000;560.25K;-2.05%
132;Jan 31, 2019;219000;217500;221000;216000;839.25K;1.86%
133;Jan 30, 2019;215000;212500;215500;211500;598.14K;2.14%
134;Jan 29, 2019;210500;211500;213500;206500;494.42K;-0.24%
135;Jan 28, 2019;211000;210500;214500;209500;833.04K;1.20%
136;Jan 27, 2019;208500;208500;208500;208500;-;0.00%
137;Jan 25, 2019;208500;208500;210500;205500;627.55K;0.24%
138;Jan 24, 2019;208000;200500;208000;200000;964.59K;4.00%
139;Jan 23, 2019;200000;200000;201000;198500;424.98K;0.00%
140;Jan 22, 2019;200000;199000;203500;198500;574.52K;1.01%
141;Jan 21, 2019;198000;201500;201500;195000;868.03K;-1.49%
142;Jan 20, 2019;201000;201000;201000;201000;-;0.00%
143;Jan 18, 2019;201000;197000;202500;194500;1.25M;2.81%
144;Jan 17, 2019;195500;201000;204500;195500;1.54M;-3.22%
145;Jan 16, 2019;202000;208500;209500;200500;1.33M;-2.65%
146;Jan 15, 2019;207500;212000;214000;205500;986.78K;-1.66%
147;Jan 14, 2019;211000;216000;216000;210000;702.27K;-2.54%
148;Jan 13, 2019;216500;216500;216500;216500;-;0.00%
149;Jan 11, 2019;216500;217000;218500;214000;462.13K;0.00%
150;Jan 10, 2019;216500;215500;221500;214500;884.98K;1.17%
151;Jan 09, 2019;214000;215500;217500;210000;835.21K;0.23%
152;Jan 08, 2019;213500;216500;219000;212500;579.19K;-1.16%
153;Jan 07, 2019;216000;227000;227000;215000;1.06M;-1.82%
154;Jan 06, 2019;220000;220000;220000;220000;-;0.00%
155;Jan 04, 2019;220000;210500;221000;208000;1.11M;4.51%
156;Jan 03, 2019;210500;214000;217500;208500;935.23K;-1.86%
