;Date;Price;Open;High;Low;Vol.;Change %
149;Dec 21, 2018;276000;273000;277000;270000;138.24K;1.10%
150;Dec 20, 2018;273000;275000;275500;265500;195.30K;0.00%
151;Dec 19, 2018;273000;271000;278500;270500;177.80K;1.11%
152;Dec 18, 2018;270000;277000;279500;267000;281.79K;-2.53%
153;Dec 17, 2018;277000;277500;281000;276000;156.18K;-1.07%
154;Dec 14, 2018;280000;280000;283000;278500;116.72K;0.00%
155;Dec 13, 2018;280000;281500;282500;278000;284.23K;-1.06%
156;Dec 12, 2018;283000;288000;288000;281000;180.68K;-1.57%
157;Dec 11, 2018;287500;284000;288500;282000;154.43K;1.41%
158;Dec 10, 2018;283500;282000;289500;279000;172.19K;0.18%
159;Dec 07, 2018;283000;286000;286500;283000;125.08K;-1.57%
160;Dec 06, 2018;287500;284500;290000;282500;201.15K;1.95%
161;Dec 05, 2018;282000;281500;285000;278000;139.85K;1.44%
162;Dec 04, 2018;278000;281500;282500;277500;208.74K;-1.42%
163;Dec 03, 2018;282000;289500;289500;282000;173.35K;-2.59%
164;Nov 30, 2018;289500;285000;291000;282500;261.78K;1.94%
165;Nov 29, 2018;284000;285000;289000;283500;195.90K;0.00%
166;Nov 28, 2018;284000;280000;290000;279000;229.17K;1.97%
167;Nov 27, 2018;278500;277000;281500;276500;100.99K;-0.36%
168;Nov 26, 2018;279500;283000;283000;277000;130.33K;-0.89%
169;Nov 25, 2018;282000;283000;283000;282000;-;-0.70%
170;Nov 23, 2018;284000;286500;288000;283000;79.39K;-0.87%
171;Nov 22, 2018;286500;279500;287500;277000;134.44K;2.32%
172;Nov 21, 2018;280000;277000;283500;277000;220.67K;-0.88%
173;Nov 20, 2018;282500;276000;284500;275500;175.41K;2.36%
174;Nov 19, 2018;276000;279000;280000;273500;118.57K;-0.90%
175;Nov 18, 2018;278500;279500;279500;278500;-;-0.18%
176;Nov 16, 2018;279000;267000;282500;267000;175.66K;4.49%
177;Nov 15, 2018;267000;268000;269000;264000;116.46K;-1.11%
178;Nov 14, 2018;270000;265000;271500;265000;104.74K;1.31%
179;Nov 13, 2018;266500;267500;271000;262000;158.12K;-0.19%
180;Nov 12, 2018;267000;265500;268000;259500;110.39K;0.38%
181;Nov 11, 2018;266000;266000;266000;266000;-;0.00%
182;Nov 09, 2018;266000;266500;267500;262500;112.36K;-0.56%
183;Nov 08, 2018;267500;270000;273000;265000;165.15K;-0.37%
184;Nov 07, 2018;268500;264500;271500;263500;201.40K;2.29%
185;Nov 06, 2018;262500;265500;266500;259000;129.00K;-0.38%
186;Nov 05, 2018;263500;258500;264000;258500;219.67K;2.33%
187;Nov 02, 2018;257500;261500;262000;255000;293.26K;-1.53%
188;Nov 01, 2018;261500;266500;269500;260500;211.34K;-2.43%
189;Oct 31, 2018;268000;266000;268500;260500;280.02K;-0.37%
190;Oct 30, 2018;269000;274500;275000;263500;222.35K;-2.54%
191;Oct 29, 2018;276000;278000;285000;275000;159.10K;-0.90%
192;Oct 28, 2018;278500;278500;278500;278500;-;1.27%
193;Oct 26, 2018;275000;282500;282500;270500;325.20K;-3.00%
194;Oct 25, 2018;283500;283000;287000;280000;321.69K;1.80%
195;Oct 24, 2018;278500;288000;288000;277000;234.90K;-1.59%
196;Oct 23, 2018;283000;283000;284500;281000;178.29K;-1.05%
197;Oct 22, 2018;286000;281000;288000;281000;118.81K;1.42%
198;Oct 21, 2018;282000;282000;282000;282000;-;-0.18%
199;Oct 19, 2018;282500;278500;286000;277500;240.26K;1.07%
200;Oct 18, 2018;279500;274000;282000;272000;154.77K;2.01%
201;Oct 17, 2018;274000;264500;274500;264500;135.31K;2.24%
202;Oct 16, 2018;268000;271000;273500;265000;106.93K;-0.19%
203;Oct 15, 2018;268500;265500;270000;263000;152.72K;-0.56%
204;Oct 14, 2018;270000;270000;270000;270000;-;0.00%
205;Oct 12, 2018;270000;271000;275500;267000;157.36K;0.00%
206;Oct 11, 2018;270000;281500;284000;270000;233.61K;-5.26%
207;Oct 10, 2018;285000;285000;286500;281000;178.44K;2.33%
208;Oct 09, 2018;278500;278500;278500;278500;-;0.00%
209;Oct 08, 2018;278500;282000;282000;276000;77.31K;-0.89%
210;Oct 07, 2018;281000;281000;281000;281000;-;0.00%
211;Oct 05, 2018;281000;282000;283000;276000;124.40K;0.54%
212;Oct 04, 2018;279500;273500;282500;272500;202.20K;2.76%
213;Oct 02, 2018;272000;275000;278000;269500;127.66K;-1.27%
214;Oct 01, 2018;275500;282000;282000;274000;87.76K;-2.30%
215;Sep 28, 2018;282000;275500;284000;275000;238.67K;2.55%
216;Sep 27, 2018;275000;268000;277000;267500;237.19K;2.04%
217;Sep 21, 2018;269500;273000;273000;269500;147.39K;-0.74%
218;Sep 20, 2018;271500;269500;273000;267000;158.87K;0.74%
219;Sep 19, 2018;269500;275000;276500;267000;199.80K;-2.71%
220;Sep 18, 2018;277000;276000;279000;274000;177.19K;-0.54%
221;Sep 17, 2018;278500;274000;281000;274000;106.95K;0.54%
222;Sep 14, 2018;277000;277000;280500;276000;169.51K;0.36%
223;Sep 13, 2018;276000;275500;277500;272000;200.71K;0.73%
224;Sep 12, 2018;274000;272000;275000;270500;215.22K;0.92%
225;Sep 11, 2018;271500;266500;273500;264500;264.51K;2.26%
226;Sep 10, 2018;265500;261500;267000;261500;143.49K;0.76%
227;Sep 07, 2018;263500;264000;265000;261000;124.00K;0.76%
228;Sep 06, 2018;261500;262500;265000;261500;81.58K;-0.38%
229;Sep 05, 2018;262500;261000;264500;259000;114.19K;0.19%
230;Sep 04, 2018;262000;257000;264000;257000;110.66K;2.14%
231;Sep 03, 2018;256500;261000;262500;255500;104.48K;-2.29%
